asn,name,country
135724,PVTABNL-AS Allnet Broadband Network Pvt Ltd,IN
135725,NISPLMTR-AS Navin Internet Services Pvt. Ltd.,IN
135726,VSJISPL-AS Vsj Internet Services Private Limited,IN
135727,AIPL2023-AS-IN ANGEL INTERWEBS PRIVATE LIMITED,IN
135728,DATAISP-AS Datagram Network India Pvt. Ltd.,IN
135729,DTNINDIA-AS Digital Telco Network India Pvt. Ltd.,IN
135730,DMIMS-AS Datta Meghe Institute Of Medical Sciences,IN
135731,LINKUNIVE-AS LINKUNIVERSE COMMUNICATION PRIVATE LIMITED,IN
135732,ITDPNB-AS-IN Punjab National Bank,IN
135733,SPEARHEAD-AS SPEARHEAD LIFESTYLE INDIA PRIVATE LIMITED,IN
135734,BITSPILN-AS-IN Birla Institute Of Technology And Science,IN
135735,VILITE-AS Vilite Multimedia Private Limited,IN
135736,WEBWERKS-AS Web Werks India Pvt Ltd,IN
135737,ECPL2018-AS Ekdant Communication Pvt Ltd,IN
135738,ADNBROAD-AS Adn Broadband,IN
135739,INETWORK-AS-IN Inetwork Solutions Pvt Ltd,IN
135740,NETLIFE-AS-IN Netlife Network Pvt Ltd,IN
135742,SHIVAMBROADBAND-AS SHIVAM BROADBAND,IN
135743,MAXX1-AS-IN Maxx1 Infoway Pvt Ltd,IN
135744,SHREEBALAJI-AS-IN SHREE BALAJI INFOWAY PRIVATE LIMITED,IN
135745,UCOBANK-AS UCO Bank,IN
135746,CITYLINE-AS Cityline Networks Pvt Ltd,IN
135747,AKBROAD-AS-IN A K Broadband,IN
135748,RADIANT-AS-IN Radiant Network Technologies Pvt Ltd,IN
135749,DLCABNET-AS Dl Gtpl Cabnet Private Limited,IN
135750,REL-AS Railtel Enterprise Limited,IN
135751,WIBMO-AS Enstage Software Private Limited,IN
135752,EVOKEDS-AS Evoke Digital Solutions,IN
135753,VNET-AIRMAX-AS Airmax Internet Private Limited,IN
135754,CALTEK-AS-IN CALTEK SYSTEMS LLP,IN
135755,GFIBER-AS Fiberlink Communication Pvt. Ltd.,IN
135756,VPSBT-AS VPS Broadband And Telecommunications Pvt Ltd,IN
135758,ALACRIY-AS Alacriy Net System Service Private Limited,IN
135760,SPEDNT-AS Speednet Unique Network Pvt Ltd,IN
135761,ULNPLSUM-AS Userlinks Netcom Pvt. Ltd.,IN
135762,CLEARBM-AS Clear Beam Communications Pvt. Ltd.,IN
135763,GAYATRI-AS GAYATRI COMMUNICATIONS,IN
135764,NDDB-AS National Dairy Development Board,IN
135765,WEBMAX33-AS-IN WEBMAX NETWORK SOLUTIONS PRIVATE LIMITED,IN
135766,WANDOOR-AS Wandoor Multiventures Pvt Ltd,IN
135767,AGSTTL-AS AGS Transact Technologies Ltd,IN
135768,CREATIVE-AS Creative Broadband Services Pvt. Ltd.,IN
135769,ISACBGL-AS U R Rao Satellite Centre,IN
135770,MULTIACQ-AS Multi Acquisitions And Renewals,IN
135771,DCNIN-AS Data Com Network71 Pvt Ltd,IN
135772,POWERNETCOMM-AS Powernet,IN
135773,DBSPL-AS Daksh Broadband Services Pvt Ltd,IN
135774,MBNL-AS-IN MANGALURU BROADBAND NETWORK PRIVATE LIMITED,IN
135775,PDSPL-AS Proline Datatech Services Pvt. Ltd.,IN
135776,INXSSINF-AS Inxssinfo Mkrt Ser Pvt Ltd.,IN
135777,NECONN-AS Shreenortheast Connect And Services Pvt Ltd,IN
135778,WLNPLM-AS Wi-link Network Private Limited,IN
135779,OASISGSSERVICES-AS OASISGSSERVICES,IN
135780,AIRFIBER-AS AirFiber Networks Pvt Ltd,IN
135781,VIBHUTI-AS-IN Vibhuti Networks Private Limited,IN
135782,NYAK-AS Nyak Technologies And Teleservices Pvt Ltd,IN
135783,COMEXCOM-AS Comex Computer Pvt Ltd,IN
135784,MARGONW-AS-IN Margo Networks Pvt Ltd,IN
135785,PLANNET-AS-IN Planet Teleinfra Pvt.ltd.,IN
135786,GURUNET-AS-IN Guru Netcom Pvt Ltd,IN
135787,TECHNOVA-AS-IN Technova Imaging Systems P Limited,IN
135788,VEDANT-AS-IN Vedant Broadband,IN
135789,DENETHMR-AS-IN Denet Connect Services Pvt Ltd,IN
135790,SREESAISERVICES-AS-IN SREE SAI SERVICES,IN
135791,PHONEPE-AS Phonepe Private Limited,IN
135792,SYSWALL-AS Syswall Telecom Pvt. Ltd.,IN
135793,ALPHANET-AS-IN Alphanet Broadband Private Limited,IN
135794,RML-AS-AP Route Mobile Limited,IN
135795,SILICON-AS-IN Silicon Care Broadnet Pvt Ltd.,IN
135797,SIMINFO-AS Simsys Infotech Pvt. Ltd.,IN
135799,RNETXT-AS Rapidnet Private Limited,IN
135800,JKKTVSET-AS-IN Jk Ktv Set,IN
135801,C32BROADBAND-AS-IN C32 Broadband Pvt. Ltd.,IN
135802,SWASTIKN-AS-IN Swastik Network Solution,IN
135803,BUYCHOSE-AS Buychoose Online Private Limited,IN
135804,JTEL-AS-IN Johnson Telemarketers P LTD,IN
135805,SKPBCLLP-AS Skp Business Consulting Llp,IN
135806,RTPL-AS Kalpavruksha Communication Services Pvt.ltd,IN
135807,GAZI-AS Gazillio Technologies Pvt Ltd,IN
135808,FIBERZON-AS Fiberzone Communications Pvt Ltd,IN
135809,DNYANU-AS Sanjeevan Networks Services Pvt Ltd,IN
135810,SRK2016-AS Srk Network,IN
135811,SPEEDCOM-AS Speedcom Internet Services Pvt Ltd,IN
135812,AGNITYIN-AS Agnity India Technologies Pvt. Ltd,IN
135813,CSN-AS Rush Me Broadband Private Limited,IN
135814,EXTREME-IX-AS Extreme IX,IN
135815,NETREXO-AS Netrexo Communications Private Limited,IN
135816,NBSPL-AS Netbiz Systems Pvt. Ltd.,IN
135817,ESTO-AS-AP ESTO MEDIA PRIVATE LIMITED,IN
135818,GTNCPL-AS Green Tech Net Com Pvt Ltd,IN
135819,CGGBIP-AS-IN Chaitanya Godavari Grameena Bank,IN
135820,SKNET311-AS S.k.netsol Pvt Ltd,IN
135821,SONICWIRELESS-AS Sonic Wireless Technologies,IN
135822,HOSRAJA-AS Ovi Hosting Pvt Ltd,IN
135823,APACEINT-AS-IN Apace Internet Pvt Ltd,IN
135824,GELEXIY-AS-IN Gelexiy Cab Net,IN
135825,PBSPLF-AS Pradeep Broadcast Private Ltd,IN
135827,PHOENIX-AS Phoenix Internet Pvt Ltd,IN
135828,RBS-AS Rbs Services India Private Limited,IN
135829,APEKTECH-AS Apek Technology Pvt. Ltd.,IN
135830,ARNAVEP-AS-IN Arnav Enterprises,IN
135831,MALANG-AS Malang Solutions Pvt. Ltd.,IN
135832,MANDOSOFTTECHINDIA-AS Mando Softtech India Pvt. Ltd.,IN
135833,RBS-AS Rbs Services India Private Limited,IN
135836,DURGA-AS Durga Broadband Pvt. Ltd.,IN
135837,ARHANT-AS Arihant Communications,IN
135838,NSDIPL-AS-IN NSD INTERNET PRIVATE LIMITED,IN
135839,OPTICAL-AS Optical Broadband Communication Pvt. Ltd,IN
135840,ZENMONIC-AS Zenmonics Software Pvt Ltd,IN
135841,ELCPL-AS Enhancelink Coreport Private Limited,IN
135842,DHEERA-AS-IN Dheera Net Services Pvt. Ltd.,IN
135843,REDIX-AS Red Fiber Telecom Pvt Ltd,IN
135844,NETIT-AS Lightyears Broadband Pvt Ltd,IN
135845,KRISHII-AS Krishiinet Infocom Private Limited,IN
135846,JOISTER-NIRAV-AS Nirav Infotech,IN
135847,IOEACCES-AS-IN Ioeaccess Communications Private Limited,IN
135848,DIGITAX-AS Digitax India Communications Pvt Ltd.,IN
135849,CLICKNET-AS-IN Clicknet Communication Pvt. Ltd.,IN
135850,NSNPLMRJ-AS Net Sathi Networks Pvt. Ltd,IN
135851,PARTHIV-AS Excogitate Technologies Pvt Ltd,IN
135852,GLXNET-AS Galaxynet Connections Private Limited,IN
135853,WEBWERKS--AS Web Werks India Pvt. Ltd.,IN
135854,CITYNETR-AS Ruhban Telecommunication Private Limited,IN
135855,APPLESTL-AS-IN Applesoft Technologies,IN
135856,TIKONAIN-AS Tikona Infinet Ltd.,IN
135857,ESPIR486-AS-IN Espire Infolabs Pvt. Ltd.,IN
135859,REALWIRE-AS Realwire Express Network Private Limited,IN
135860,NDMC-AS New Delhi Municipal Council,IN
135861,EXPLORE1-AS-IN Explore World Infranet Pvt Ltd,IN
135862,IRGWIFI-AS-IN IRG WIFI Service Pvt. Ltd.,IN
135863,CATLA-AS-IN Catla IT and Engg.Co.Pvt.Ltd.,IN
135864,ELXIRECO-AS Elxire Communications Ltd.,IN
135865,GOAIRNET-AS-IN Goairnet Wireless Broadband Pvt. Ltd,IN
135866,LUCKYAIR-AS Lucky Airnet Pvt Ltd.,IN
135867,WINCOMT-AS Wincom Telelink Pvt. Ltd.,IN
135868,ABINFO-AS A.b. Infotech,IN
135869,INI-AS-IN INI TECHNOLOGIES PRIVATE LIMITED,IN
135870,EXCELPL-AS Excel Ug Pvt Ltd,IN
135871,EYSPL-AS Ernst And Young Services Private Limited,IN
135872,GTPLKCBPL-AS GTPL KCBPL BROADBAND PVT LTD,IN
135873,JMDTEC-AS Jmd Internet And Services Pvt Ltd,IN
135874,MLCINTER-AS Mlcinternet Pvt Ltd,IN
135875,TBPL-IN Tiruppur Broadwave Private Limited,IN
135876,ATBROADB-AS AT Broadband Pvt Ltd,IN
135877,MIRACLE1AS Miracle Telecommunication Services Pvt Ltd,IN
136005,RRI-AS-AP RAMAN RESEARCH INSTITUTE,IN
136033,IAIR-INFINET-AS-AP IAIR INFOCOM PRIVATE LIMITED,IN
136138,CSPL-AS-AP Cybage Software Pvt. Ltd.,IN
136153,NAYARA-AS-AP Nayara Energy Limited,IN
136166,ANGELONE-AS-AP ANGEL ONE LIMITED,IN
136171,MEDHAHOSTING-AS-AP Medha Hosting,IN
136172,XIBSPL-AS-AP XL India Business Services Private Limited,IN
136179,GMR-AS-AP GMR Infrastructure Ltd,IN
136230,STACKBIT-AS-AP Evergreen Internet,IN
136236,CABLELITE-AS-AP Atria Convergence Technologies Pvt. Ltd.,IN
136252,BANKOFBARODA-AS-AP THE BANK OF BARODA LIMITED,IN
136271,IHIPL-AS-AP IMS Health India Pvt Ltd,IN
136278,KDIGNPL-AS-IN KARAD D INFRA GIGA NET PRIVATE LIMITED,IN
136279,GLO1-AS-IN Glo Internet Services Pvt Ltd,IN
136280,COSTEL-AS Costel Networks P Ltd,IN
136281,AIRNIT-AS-IN Airnet Telecommunications,IN
136282,QNETMLD-AS-IN Quick Net,IN
136283,ADANI-AS-IN Adani Enterprises Limited,IN
136284,PTPL-AS-IN Paradise Telecom Pvt Ltd,IN
136285,KIPVT-AS-IN Karunay Internet Pvt Ltd,IN
136286,RMCH-AS-IN Cybercity Extreme Broadband Pvt Ltd,IN
136287,FALCONET-AS-IN Falconet Internet Pvt.ltd.,IN
136288,SPISPL-AS-IN Sai Prasad Intenet Services Pvt Ltd,IN
136289,BBRGCOM-AS-IN Bbrg Communiction And Internet Pvt Ltd,IN
136290,COUNTRYONLINE-AS-IN Country Online Services PVT LTD,IN
136292,NETDURGA-AS-IN Netflix Durga Webtech Pvt Ltd,IN
136293,BCTN-AS-IN Bongaon Cable Tv Network,IN
136294,DECIBEL-AS-IN Decibel Networks Private Limited,IN
136295,JBPL-AS Jadhav Broadband Private Limited,IN
136296,BLISP-AS Blueline Isp Pvt Ltd,IN
136297,VISIONHI-AS-IN Vision Hi-speed Technology Pvt.ltd.,IN
136298,HYBERNET-AS-IN Hyber Networking Private Limited,IN
136299,IBSINDIA-AS-IN Integral Biosciences Pvt. Ltd.,IN
136300,TGNADMIN-AS Tgn Networks Private Limited,IN
136301,JETWAYIN-AS-IN Jetway Networks Private Limited,IN
136302,AIRTECHN-AS Airtech Internet Solutions Pvt. Ltd.,IN
136303,SHERTELELINK-AS Sher Telelink Pvt Ltd,IN
136305,NETVSN-AS-IN Netvision Awadh Networks Private Limited,IN
136306,TEXES-AS Texes Connect Private Limited,IN
136307,BHARATHI-AS-IN BHARATHI TECHNOLOGIES,IN
136308,DEENET-AS Deenet Services Pvt Ltd,IN
136309,STNE-AS-IN STAR NETWORKS,IN
136310,JYOTI-AS Auspice Infranet,IN
136311,GAYATRIT-AS Gayatri Telecom Pvt Ltd,IN
136312,SHRIRAM-AS Shriram Value Services Limited,IN
136313,SOLINFI-AS Solutions Infini Technologies India Pvt Ltd,IN
136314,SHAILDHAR-AS Shaildhar Telecom Services Pvt Ltd,IN
136315,WIZONE-80060614-AS Wizone Tech Solutions Pvt. Ltd.,IN
136316,PBPL321-AS-IN PRATHAMESH BROADBAND PRIVATE LIMITED,IN
136317,GIGABEAM-AS Giga Beam Broadband Pvt.ltd,IN
136318,INLP-AS-IN Inter Net Ly Private Limited,IN
136319,APLL-AS-IN Acebrowse Private Ltd,IN
136320,WORLDVIS-AS-IN World Vision Networks Private Limited,IN
136321,VEPLBLR-AS-IN Velankani Electronics Private Limited,IN
136322,GIGACAST-AS-IN Gigacast Network Pvt Ltd,IN
136323,NGCBPL-AS Ngc Broadband Pvt. Ltd.,IN
136324,IDBIBANK-AS-IN Idbi Bank Ltd,IN
136325,LAVA-AS-IN Lava International Limited,IN
136326,VARESHA-AS Sarva Airworld Network Pvt. Ltd.,IN
136327,SPDBROAD-AS-IN Spd Broadband Pvt Ltd,IN
136328,CABLENET-AS S S Cablenet,IN
136329,CTPLAND-AS Charotar Telelink Pvt Ltd,IN
136330,PIKAG-AS-IN PIKAG BUSINESS DATAMATICS PRIVATE LIMITED,IN
136331,SHRISAI-AS-IN Shrisai Enterprises,IN
136332,ADRIINFO-AS Adri Infocom Pvt Ltd,IN
136333,JVGCOMM-AS Jvg Communication Pvt Ltd,IN
136334,VNPL-AS Vortex Netsol Private Limited,IN
136335,MTEL-AS Mtel Networks Private Limited,IN
136337,WSIPLTD-AS-IN WEBBERSTOP INDIA PRIVATE LIMITED,IN
136338,TRIVOZ-AS Trivoz Digital Networks Pvt Ltd,IN
136339,AIRMAX-AS AIRMAX,IN
136340,CORPSOL-AS-IN CORPSOL INTERNET OPC PRIVATE LIMITED,IN
136341,SPRINTNET-AS Sprintnet,IN
136342,WINUXC-AS Winux Communications Pvt. Ltd.,IN
136343,CERA39-AS Ceralink Communication Pvt Ltd,IN
136344,JOKERNET-AS Bass Jokernet Private Limited,IN
136345,ZKINFO-AS Z. K. Infonet,IN
136346,FASTTNET-AS Fasttnet Broadband Services Pvt Ltd,IN
136347,RUKKUNET-AS Rukku Networks Private Limited,IN
136348,ULTNET-AS Ultranet Infotech Solution Private Limited,IN
136349,RAINBOW-AS Rainbow Internet Teleservices Private Limited,IN
136350,FEDERAL-AS The Federal Bank Ltd.,IN
136351,COMPANY3M-AS-IN COMPANY3 METHOD INDIA PRIVATE LIMITED,IN
136352,AUTONET-AS-IN Autonetic Software Technologies Pvt Ltd,IN
136353,JKONNEKT-AS Satpar Infotech Pvt Ltd,IN
136354,NETZI-AS Netzi Broadband Services Pvt Ltd,IN
136355,SUNSAN-AS-IN Suntech Sanchar Private Limited,IN
136356,PURENETT-AS Purenet Telecom India Pvt. Ltd.,IN
136357,SIDDIQUI-AS-IN Siddiqui Global Services Pvt. Ltd.,IN
136358,OMSAI-AS Omsai Cable Systems India Pvt Ltd,IN
136359,HANSIN-AS Hansin It Services Pvt. Ltd.,IN
136360,INSPL-IN Isolnet Network Solution Pvt Ltd,IN
136361,CLICK-AS Click4net Internet Services P Ltd,IN
136362,INTERNET-AS Yes India Communications Pvt. Ltd,IN
136363,ROCKNET-AS Rocknet Internet Services Pvt Ltd,IN
136364,MYGURU-AS Myguru Online India Pvt Ltd,IN
136365,SSBMAHAD-AS Shri Samarth Broadband,IN
136366,PROMPTIC-AS Prompt Infracom Private Limited,IN
136367,HERBZOOT-AS-IN HERBZOOT HEALTHCARE PVT LTD,IN
136368,RSPL-AS Rathnaa Spectra Private Limited,IN
136370,MAHESH-AS SAI NETWORKS,IN
136371,AIRWIR-AS Airwir Technologies Private Limited,IN
136372,SSIRINN-AS Ss Fiber Net Optical Communication Pvt. Ltd.,IN
136373,ALLIED-AS Allied It Infrastructure And Services Pvt Ltd,IN
136374,MICR-AS Microtalk Communications Pvt Ltd,IN
136375,CHLTECH-AS Chl Technology,IN
136376,UDAYATEL-AS Udayatel Communications Private Limited,IN
136377,LINKWAVE-AS Linkwave Technologies Pvt. Ltd,IN
136437,TRANSUNION-AS-AP TransUnion Global Technology Center LLP,IN
136447,FKIPL-AS-AP Four Kites India Private Ltd,IN
136449,AIT-AS-AP AIT Internet Services Private Ltd,IN
136470,BMS-BNG-AS-AP B.M.S College Of Engineering,IN
136475,PMSL-AS-AP Planetcast Media Services Limited,IN
136481,DTPL-AS-AP Dreamlink Technologies Pvt. Ltd,IN
136483,QIPL-AS-AP Quikr India Pvt. Ltd,IN
136505,MTVPL-AS-AP Mantra Tech Ventures Pvt Ltd,IN
136590,OPENTEXT-AS-AP-IN-BAN OPENTEXT CORPORATION,IN
136622,ESFB-AS-AP Equitas Small Finance Bank Ltd,IN
136625,OOKLA-AS Ookla Telecom Pvt.ltd,IN
136626,VEENO1-AS-IN VEENO COMMUNICATIONS PRIVATE LIMITED,IN
136627,TARANG-AS-IN CHAMPARAN INTERNET PRIVATE LIMITED,IN
136628,KCPLF-AS-IN Kansan Communications Pvt. Ltd.,IN
136629,OMETA-AS-IN Ometa Net Pvt. Ltd.,IN
136630,IBUS-AS-IN I Bus Networks And Infrastructure Pvt Ltd,IN
136631,DRISHTI-AS-IN Doordrishti Network Pvt Ltd,IN
136632,TELEVAJR-AS-IN Vajra Telecom Pvt Ltd,IN
136633,SISP-AS-IN Sanhati Infocom Services Private Limited,IN
136634,NAVKAR-AS-IN Navkar Netsol Private Ltd,IN
136635,GMAX-AS-IN G-max It Services Private Limited,IN
136636,RSBI-AS Sharplink Wireless Solution Pvt Ltd,IN
136637,CIFYIT-AS-IN Cify IT Services Pvt Ltd,IN
136638,TBI-AS-IN Tea Board India,IN
136639,SCUD-AS-IN Scud Communication Pvt Ltd,IN
136640,NETFOR90-AS Netforchoice Solutions Pvt. Ltd.,IN
136641,RIZWANCN-AS-IN RIZWAN CABLE NETWORK,IN
136642,AEROCAT-AS-IN Aerocast Networks Private Limited,IN
136643,NETRAJ-AS-IN Net-raj Technology Pvt Ltd Opc,IN
136644,UNBORNNE-AS Unborn Networks Private Limited,IN
136645,LINKUP-AS-IN Linkup Networks Pvt Ltd,IN
136646,SHIKHAR-AS-IN Shikhar Broadband Enterprises Pvt Ltd,IN
136647,AROGAYA-AS-IN Alpha Arogaya India Private Limited,IN
136648,INDIAINX-AS-IN India International Exchange Ifsc Limited,IN
136649,SRIRAMBR-AS Sri Ram Broadband Services Pvt Ltd,IN
136650,NETMAZAA-AS Netmazaa Technologies Pvt Ltd,IN
136651,DRONAGIRI-AS Dronagiri Infotech Pvt Ltd,IN
136652,BYTEL-AS Bytel Tranet Private Limited,IN
136653,VNEI-AS Vn Ethernet India Pvt. Ltd.,IN
136654,KRISHNAB-AS-IN Krishna Broadband,IN
136655,IPCONIPL-AS-IN IPCON INTERNATIONAL PRIVATE LIMITED,IN
136657,MYMVNET-AS Mv Net Solutions Pvt. Ltd,IN
136658,SUKAIN-AS Sukain Infoway Private Limited,IN
136660,ADCANAP-AS-IN Adcanopus Digital Media Private Limited,IN
136661,SEAJINTE-AS-IN Seajin Technology Private Limited,IN
136662,BSTACK-AS Browserstack Software Pvt Ltd,IN
136664,DDTPL-AS D D Telecom Pvt. Ltd,IN
136665,ELLFIBER-AS Ell Innovations Pvt Ltd,IN
136666,IETS-AS-IN IL &amp; FS Education And Technology Services Ltd,IN
136667,SACISRO-AS Space Applications Centre,IN
136668,IANA-AS-IN Iana Solutions Digital India,IN
136669,SCSL-AS Steel City Securities Limited,IN
136670,SKYLINE0-AS Skyline Broadband Pvt. Ltd.,IN
136671,OSBNET-AS Osbnet Broadband Pvt Ltd,IN
136672,L7CPL-AS Galactica Infotel Private Limited,IN
136673,RKIITSPL-AS Redking India It Services Private Limited,IN
136674,DMPISPL-AS Dmp Internet Services Private Limited,IN
136675,AVOIS-AS Avois Networks Private Limited,IN
136676,KADSYSCON-AS Kad-syscon Infotech Private Limited,IN
136677,BASAK-AS Basak Telecom Private Limited,IN
136679,GEITC-AS Ge India Technology Center Pvt. Ltd.,IN
136680,MAHABANK-AS Bank Of Maharashtra,IN
136681,IMMORTAL-AS-IN Immortal Internet Private Limited,IN
136682,NETWIRE-AS NETWIRE INTERNET SOLUTIONS PVT LTD,IN
136683,BQE2017-AS Bqe Kashmir,IN
136684,WSNET-AS White Stallion Networks Pvt Ltd,IN
136685,CAMS-AS Computer Age Management Services Pvt. Ltd.,IN
136686,MAILKOOT-AS Mailkoot Communications Private Limited,IN
136688,DATAMAX-AS Datamax Technologiespvt Ltd,IN
136689,SKYCBE-AS Skylink Fibernet Private Limited,IN
136690,SATHTECH-AS Sath Technologies Pvt Ltd,IN
136691,COMHARD-AS-IN Comhard Technologies Pvt Ltd,IN
136693,HINDTV-AS Dl Media Private Limited,IN
136694,SOUTHBB2-AS Southnet Broadband Private Ltd,IN
136695,CHIRVA-AS Chirva Pvt. Ltd.,IN
136696,SIFI-AS-IN Arktel Networks Pvt. Ltd,IN
136697,INBROAD-AS In Broadband Private Limited,IN
136698,DEVDRPAN-AS Devdarpan Broadband Pvt. Ltd.,IN
136699,MTCNET-AS Mediatech Communication Pvt.ltd.,IN
136700,SEFARO-AS Sefaro Networks Private Limited,IN
136701,NHAI-AS National Highways Authority Of India,IN
136702,PRLCC-AS Physical Research Laboratory,IN
136704,ABNPL-AS-IN Apex Broadband Network Pvt. Ltd.,IN
136705,WSBPL-AS Webstar Broadband Private Limited,IN
136706,DHANAM-AS Dhanam Internet Services India Private Limited,IN
136708,KSSTAR-AS F2h Networks Pvt Ltd,IN
136709,INNOVURA-AS-IN Innovura Teleinfra,IN
136711,INCAP-AS-IN I NET COMMUNICATIONS,IN
136712,GPSCPL-AS Gps Connections Pvt Ltd,IN
136713,XDNETWORK-AS Xd Network,IN
136714,STAMPEDE-AS Stampede Communications Pvt. Ltd.,IN
136715,DSCN-AS Datasoft Comnet Pvt Ltd,IN
136716,APPLEBB-AS APPLE BROADBAND SERVICES PVT. LTD,IN
136717,MEGASOFT-AS Megasoft Computer Sales And Services,IN
136718,SABSE-AS Sabse Internet Service Provider Pvt. Ltd.,IN
136719,ADNJBP-AS Anushree Digital Network Pvt Ltd,IN
136720,ESTO-AS-AP ESTO MEDIA PRIVATE LIMITED,IN
136721,RAPIDI-AS-IN Rapid Infocare Pvt Ltd,IN
136722,SAITE-AS Sai Technix Pvt. Ltd.,IN
136723,MLGENT-AS-IN MLG ENTERPRISES,IN
136724,PRACNETW-AS Praction Networks Pvt Ltd,IN
136801,DATAVAIL-IN-HYD Datavail Infotech Pvt Ltd,IN
136807,VIJAYABANK-IN-AS VIJAYA BANK LIMITED,IN
136814,BMC-AS-AP BMC Software India Pvt. Ltd.,IN
136890,TAALTECH-AS-AP TAAL Tech,IN
136894,TASECLIMITED-AS-AP TASEC Limited,IN
136902,ALEGRA-AS-IN Alegra Communication Private Limited,IN
136926,KNOAH-AS-AP Knoah Solutions Pvt. Ltd.,IN
136932,HAVELLS-AS-AP Havells India Limited,IN
136944,LYRA-NETWORK-AS-AP LYRA NETWORK PRIVATE LIMITED,IN
136946,WEEBO-AS-AP Weebo networks Pvt Ltd,IN
136956,ANATPL-AS-AP Assistive Networks and technologies Pvt Ltd,IN
136985,RELIGARE-AS-AP Religare Broking Limited,IN
136987,VISPL-AS-AP Vodafone India Services Private Ltd,IN
137000,VIJAYALAKSHMI-AS-AP VIJAYALAKSHMI NET SERVICES PVT LTD,IN
137004,NETBEATS-AS-AP Netbeats Infoway Pvt. Ltd.,IN
137035,PWCS-AS-AP Parallel Web Cloud Services,IN
137076,TTSL-AS-BB TTSL-ISP DIVISION,IN
137082,AUGUR-AS-IN Augur Technologies,IN
137083,MNKINFOW-AS-IN Mnk Infoway Private Limited,IN
137084,SENSE-AS-IN Sense Connect It Pvt Ltd,IN
137085,ANI89-AS-IN Ani Broadband Service Pvt Ltd,IN
137086,DIGNET-AS Diginet Broadband Pvt. Ltd.,IN
137087,SBNETWORKS-AS-IN Sb Networks,IN
137088,CBBPL-AS-IN CREATICK BROADBAND PRIVATE LIMITED,IN
137089,NCPL-AS-IN NURON COMMUNICATIONS PRIVATE LIMITED,IN
137090,IFIPL-AS-IN Inet Fiber India Private Limited,IN
137092,BLUEAGLE-AS-IN Blue Eagle Infotech,IN
137093,ARJUN-AS-IN Arjun Infotech,IN
137094,GCPLN-AS Genisys Communication Private Limited,IN
137095,DLISPL-AS Dm Lot Infotech Solutions Private Limited,IN
137096,RVRFIBER-AS Rvr Fibernet Pvt Ltd,IN
137097,REACHTEL-AS Rohan Media Private Ltd,IN
137098,DNSPL-AS Delix Net Solution Pvt. Ltd,IN
137099,EXAHOST-AS-IN Exa Hosting Private Limited,IN
137100,NBSP-AS Netmax Broadband Services,IN
137101,RENUNETWORKS-AS-IN RENU TECHNOLOGIES,IN
137102,HTPL-AS-IN Hustel Telecom Pvt. Ltd.,IN
137104,IPPB-AS-IN India Post Payments Bank Limited,IN
137105,SGSPL-AS-IN Shreenet Global Services Pvt Ltd,IN
137106,OIPL-AS-IN Orsang Infotech Private Limited,IN
137107,JTMINTER-AS-IN Jtm Internet Private Limited,IN
137108,BKID-AS Bank Of India,IN
137109,GRACETEL-AS-IN Grace Teleinfra Pvt Ltd,IN
137110,ASKNETIN-AS-IN Asknet Internet Service,IN
137111,EYGDSSOC-AS-IN Ernst And Young Llp,IN
137112,SPEEDTUCH-AS-IN SPEED TOUCH PRIVATE LIMITED,IN
137113,SIMPLEX-AS-IN Simplex Broadband Private Limited,IN
137114,KWIKZOT-AS Kwikzo Telecomm Pvt Ltd,IN
137116,SHRIJUC-AS-IN Shriju Computer Center,IN
137117,AIRWAVES-AS-IN AIRWAVES INTERNET,IN
137118,SPARKLI-AS-IN Sparklink.Net Pvt Ltd,IN
137120,NASNET-AS-IN Nas Internet Services Private Limited,IN
137121,OMNET-AS-IN OMNET Broadband Services PVT LTD.,IN
137122,IDNPL-AS-IN Imperium Digital Network Pvt Ltd,IN
137123,MUKHTAR-AS-IN MUKHTAR SOLUTIONS PVT LTD,IN
137124,CTRONIX-AS-IN Jai Mata Di Telectronix Private Limited,IN
137125,NETSAT-AS Netsat Communications Private Limited,IN
137126,SIPLM-AS Sandhu Infotech Pvt. Ltd,IN
137127,NAVKARS-AS Navkar Supertech Pvt Ltd,IN
137128,BITSBYTE-AS-IN Bitsandbytes Isp Pvt Ltd,IN
137129,ANGROWAS Angrow Netcomm Pvt. Ltd,IN
137130,ITDPNB-AS Punjab National Bank,IN
137131,DNET-AS-IN Dnet E Solutions Pvt Ltd,IN
137132,MYHSB-AS High Speed Broadband,IN
137133,BBNLFNET-AS Billa Broadband Network Pvt Ltd,IN
137134,ZEACLOUD-AS-IN ZEACLOUD SERVICES PRIVATE LIMITED,IN
137135,AIRWAYG-AS Pc Care Airway Infratel Private Limited,IN
137137,AS-FLYNET Flynet Broadband Pvt Ltd,IN
137138,SAINTERN-AS S A Internet Solution Pvt Ltd,IN
137139,CYBERNET-AS-IN Cybernet Introtech Private Limited,IN
137140,KDNET-AS Kamakshi Digital Networks Pvt. Ltd,IN
137141,FIVEINT-AS Five Internet Solutions Pvt. Ltd.,IN
137142,RAJUCABL-AS Rk Broadband Hifi Services Pvt Ltd,IN
137143,MINNALNW-AS Minnal Digital Network Private Limited,IN
137144,PASSLIR-AS Passit Media And Communication Pvt. Ltd.,IN
137145,LWDNPL-AS Light Wave Digital Network Private Limited,IN
137147,INTELICS-AS-IN Writer Business Services Private Limited,IN
